log_id,timestamp,user_id,event_type,session_id
127,2024-01-09 17:03:52.481174,User_457,click,392
128,2024-01-04 23:03:12.550536,User_193,click,391
129,2024-01-03 21:36:55.409104,User_472,logout,971
130,2024-01-04 14:40:48.844077,User_491,click,428
131,2024-01-01 16:09:45.365808,User_362,page_view,388
132,2024-01-06 23:55:14.670951,User_46,purchase,65
133,2024-01-01 06:57:59.64376,User_159,page_view,494
134,2024-01-04 17:46:26.958582,User_408,purchase,436
135,2024-01-04 19:29:26.664089,User_240,page_view,296
136,2024-01-04 23:10:20.186823,User_484,logout,995
137,2024-01-03 04:10:54.190028,User_308,logout,827
138,2024-01-03 16:08:12.830244,User_237,purchase,502
139,2024-01-02 22:03:46.537896,User_476,click,727
140,2024-01-07 08:30:50.881953,User_138,page_view,153
141,2024-01-02 17:06:40.876679,User_452,login,60
142,2024-01-10 08:51:31.79958,User_403,logout,405
143,2024-01-02 14:10:28.524659,User_169,purchase,822
144,2024-01-09 02:49:57.159662,User_392,purchase,36
145,2024-01-09 16:20:34.518655,User_310,page_view,205
146,2024-01-03 09:10:34.901683,User_328,purchase,867
147,2024-01-02 10:07:25.088682,User_179,purchase,458
148,2024-01-01 11:06:28.425126,User_179,logout,460
149,2024-01-03 20:16:18.072061,User_384,page_view,455
150,2024-01-03 09:46:41.117999,User_76,logout,280
151,2024-01-02 07:27:37.50614,User_470,,338
152,2024-01-07 16:43:12.05428,User_176,purchase,562
153,2024-01-07 12:53:27.109213,User_345,click,422
154,2024-01-03 01:25:08.736898,User_192,,83
155,2024-01-07 16:53:46.477375,User_334,click,39
156,2024-01-05 21:04:19.247134,User_167,purchase,83
157,2024-01-07 01:42:33.831472,User_444,logout,216
158,2024-01-06 15:17:06.805719,User_3,login,239
159,2024-01-02 02:40:31.931848,User_444,page_view,740
160,2024-01-06 22:16:33.194926,User_200,logout,129
161,2024-01-05 07:32:19.284702,User_267,logout,369
162,2024-01-07 01:07:36.777153,User_398,purchase,207
163,2024-01-05 10:45:21.407203,User_379,page_view,338
164,2024-01-01 01:43:42.442266,User_71,logout,811
165,2024-01-09 00:16:21.918782,User_340,logout,435
166,2024-01-09 04:01:31.847881,User_433,,383
167,2024-01-10 05:00:56.706969,User_450,page_view,806
168,2024-01-08 06:39:07.872734,User_277,click,230
169,2024-01-03 14:16:32.298003,User_299,,710
170,2024-01-08 20:22:00.016937,User_334,page_view,206
171,2024-01-03 03:52:57.739393,User_479,login,546
172,2024-01-02 20:06:39.057235,User_68,logout,985
173,2024-01-04 13:14:04.409362,User_278,click,767
174,2024-01-05 13:10:27.397929,User_15,page_view,161
175,2024-01-09 00:01:36.490933,User_470,page_view,954
176,2024-01-05 14:38:44.298263,User_10,logout,493
177,2024-01-01 19:16:40.330964,User_211,page_view,401
178,2024-01-04 06:29:04.972299,User_322,logout,45
179,2024-01-04 05:49:27.283557,User_494,click,608
180,2024-01-07 15:47:17.598579,User_418,page_view,320
181,2024-01-10 08:19:56.13786,User_39,click,77
182,2024-01-05 20:30:42.199341,User_390,click,752
183,2024-01-03 12:16:04.802876,User_203,purchase,407
184,2024-01-06 17:38:21.30214,User_170,purchase,678
185,2024-01-10 03:39:01.076845,User_228,page_view,632
186,2024-01-01 20:53:44.711972,User_248,purchase,612
187,2024-01-03 08:55:36.367992,User_272,click,767
188,2024-01-08 03:02:53.908082,User_292,,434
189,2024-01-10 04:23:03.767232,User_177,purchase,263
190,2024-01-10 09:51:07.18378,User_431,logout,512
191,2024-01-02 17:26:41.228926,User_470,click,835
192,2024-01-02 14:53:49.664052,User_446,purchase,236
193,2024-01-01 10:23:55.920866,User_215,logout,594
194,2024-01-07 13:31:06.508688,User_285,login,322
195,2024-01-10 04:42:31.441983,User_311,page_view,619
196,2024-01-03 19:13:54.798863,User_167,click,622
197,2024-01-04 07:39:05.882006,User_359,,973
198,2024-01-04 04:45:31.286551,User_366,,678
199,2024-01-06 21:17:52.580545,User_279,logout,757
200,2024-01-10 06:53:45.079612,User_361,page_view,800
201,2024-01-07 01:18:14.230143,User_149,click,901
202,2024-01-01 22:06:05.512399,User_126,click,128
203,2024-01-09 15:02:10.476708,User_160,purchase,777
204,2024-01-06 06:42:13.010252,User_132,purchase,298
205,2024-01-08 04:21:09.816856,User_2,click,803
206,2024-01-10 00:28:22.341592,User_231,,687
207,2024-01-02 08:46:38.361446,User_285,logout,103
208,2024-01-02 07:52:29.905675,User_227,page_view,450
209,2024-01-10 16:23:31.662855,User_490,,885
210,2024-01-09 05:15:19.537942,User_450,purchase,989
211,2024-01-08 03:32:08.045349,User_298,click,625
212,2024-01-08 01:21:47.52956,User_53,click,983
213,2024-01-02 23:11:34.847099,User_324,click,779
214,2024-01-01 09:47:52.478888,User_188,click,835
215,2024-01-04 22:13:06.504613,User_28,login,948
216,2024-01-10 00:07:17.803122,User_401,page_view,112
217,2024-01-02 01:16:42.564669,User_281,page_view,349
218,2024-01-03 19:50:57.028565,User_84,,191
219,2024-01-01 10:18:54.896415,User_344,login,506
220,2024-01-10 03:25:47.477921,User_67,page_view,519
221,2024-01-04 14:30:54.932493,User_388,logout,10
222,2024-01-02 16:07:24.460033,User_357,page_view,428
223,2024-01-03 21:31:01.675653,User_69,logout,179
224,2024-01-03 22:25:58.14049,User_366,login,91
225,2024-01-08 04:07:08.296924,User_353,purchase,891
226,2024-01-07 02:51:40.88513,User_364,click,640
227,2024-01-01 07:15:04.108138,User_249,purchase,217
228,2024-01-05 10:07:01.092137,User_160,purchase,819
229,2024-01-10 14:34:39.277578,User_143,logout,292
230,2024-01-10 15:48:58.643756,User_240,page_view,350
231,2024-01-04 12:46:53.894089,User_124,,396
232,2024-01-03 19:16:01.556394,User_328,logout,673
233,2024-01-06 08:36:37.8446,User_108,purchase,933
234,2024-01-07 01:12:46.099873,User_177,purchase,357
235,2024-01-04 06:57:58.536071,User_240,click,184
236,2024-01-08 07:23:52.108445,User_70,purchase,46
237,2024-01-07 00:47:03.004416,User_415,,323
238,2024-01-06 08:27:24.572766,User_69,purchase,34
239,2024-01-08 21:08:16.641284,User_269,,904
240,2024-01-04 06:55:36.467443,User_178,click,896
241,2024-01-04 05:52:32.181447,User_96,purchase,225
242,2024-01-05 08:18:16.923421,User_240,page_view,594
243,2024-01-10 12:19:37.742506,User_465,page_view,9
244,2024-01-04 16:30:37.075617,User_209,logout,427
245,2024-01-04 20:07:48.869255,User_41,click,850
246,2024-01-06 07:43:18.375257,User_302,login,485
247,2024-01-07 13:09:05.668594,User_474,purchase,693
248,2024-01-08 20:06:47.71168,User_168,click,80
249,2024-01-10 23:12:48.104256,User_221,login,790
250,2024-01-01 12:12:35.496883,User_342,logout,973
251,2024-01-10 04:22:40.809065,User_135,login,162
252,2024-01-03 13:54:40.164226,User_62,login,518
253,2024-01-10 06:12:25.233033,User_411,click,43
254,2024-01-08 16:03:18.647872,User_205,purchase,138
255,2024-01-07 13:15:54.125617,User_336,logout,725
256,2024-01-10 09:53:30.437681,User_57,purchase,919
257,2024-01-04 20:10:23.767825,User_7,logout,761
258,2024-01-10 10:20:56.122719,User_38,page_view,708
259,2024-01-02 03:13:03.070415,User_13,click,595
260,2024-01-10 23:55:49.137972,User_215,click,185
261,2024-01-07 12:25:24.775211,User_183,login,507
262,2024-01-06 01:12:52.379721,User_283,login,689
263,2024-01-05 18:38:21.481671,User_10,logout,665
264,2024-01-08 21:37:12.519448,User_72,purchase,23
265,2024-01-03 00:12:36.116603,User_32,login,553
266,2024-01-02 15:15:02.944012,User_457,purchase,272
267,2024-01-05 08:50:32.419505,User_315,logout,400
268,2024-01-06 17:03:07.817641,User_271,login,770
269,2024-01-01 14:32:30.695816,User_18,logout,987
270,2024-01-01 16:38:52.167167,User_212,,169
271,2024-01-03 17:45:19.688104,User_42,,796
272,2024-01-09 12:05:59.669933,User_8,page_view,710
273,2024-01-02 17:05:41.515949,User_467,purchase,895
274,2024-01-08 19:27:53.797012,User_369,click,661
275,2024-01-05 19:11:25.704856,User_155,page_view,415
276,2024-01-05 07:37:51.206123,User_339,page_view,877
277,2024-01-03 06:58:30.569637,User_63,purchase,321
278,2024-01-10 22:35:36.490342,User_438,click,751
279,2024-01-01 10:29:26.290868,User_285,purchase,424
280,2024-01-06 20:22:54.253297,User_496,purchase,325
281,2024-01-10 04:58:40.349232,User_218,click,252
282,2024-01-07 12:43:30.136084,User_383,purchase,938
283,2024-01-01 21:53:50.489366,User_403,page_view,539
284,2024-01-06 14:49:52.386919,User_293,logout,13
285,2024-01-10 21:49:44.758858,User_32,page_view,298
286,2024-01-01 11:52:00.712025,User_264,page_view,718
287,2024-01-10 12:16:43.62476,User_20,purchase,699
288,2024-01-07 02:03:45.619554,User_403,purchase,30
289,2024-01-05 14:05:00.64238,User_34,,419
290,2024-01-10 12:56:14.068606,User_142,,319
291,2024-01-10 03:15:14.689362,User_290,,901
292,2024-01-10 11:31:29.757316,User_261,purchase,867
293,2024-01-01 09:36:07.417451,User_66,logout,816
294,2024-01-07 02:48:57.672207,User_230,login,450
295,2024-01-04 13:45:33.389177,User_470,click,652
296,2024-01-05 13:32:10.345591,User_99,purchase,985
297,2024-01-01 15:00:57.557855,User_301,click,412
298,2024-01-06 01:10:16.289011,User_39,login,779
299,2024-01-06 17:21:39.984274,User_452,page_view,569
300,2024-01-04 07:08:28.315578,User_474,,760
301,2024-01-05 21:53:29.037649,User_92,click,697
302,2024-01-10 11:54:56.610797,User_92,click,150
303,2024-01-01 15:17:47.138809,User_294,page_view,972
304,2024-01-03 02:26:32.879354,User_455,click,187
305,2024-01-10 08:52:18.202311,User_113,purchase,241
306,2024-01-01 06:39:06.090406,User_63,,489
307,2024-01-06 12:39:49.159515,User_404,page_view,457
308,2024-01-02 06:22:06.665628,User_113,login,247
309,2024-01-03 00:27:20.326851,User_243,,589
310,2024-01-10 01:14:06.926763,User_108,,751
311,2024-01-02 17:28:39.626134,User_39,purchase,56
312,2024-01-10 23:00:01.497317,User_120,logout,814
313,2024-01-08 07:12:37.165792,User_101,page_view,867
314,2024-01-01 11:05:56.147445,User_377,,682
315,2024-01-04 17:51:57.994509,User_190,logout,802
316,2024-01-01 07:16:49.950244,User_173,click,185
317,2024-01-05 04:33:23.915494,User_30,click,689
318,2024-01-06 01:56:08.269539,User_139,click,703
319,2024-01-06 22:43:09.882484,User_429,logout,116
320,2024-01-04 16:54:06.940006,User_277,logout,143
321,2024-01-04 07:11:26.661599,User_413,page_view,498
322,2024-01-06 17:52:05.26997,User_147,page_view,930
323,2024-01-04 11:00:57.354868,User_298,page_view,498
324,2024-01-09 14:48:46.329882,User_243,click,758
325,2024-01-10 15:52:00.03204,User_282,logout,619
326,2024-01-09 01:03:11.967271,User_392,purchase,42
327,2024-01-08 19:34:48.736635,User_121,logout,857
328,2024-01-07 21:03:49.887464,User_491,purchase,898
329,2024-01-07 13:51:35.516082,User_244,page_view,533
330,2024-01-06 18:20:19.552019,User_358,page_view,941
331,2024-01-08 09:43:35.474808,User_309,login,375
332,2024-01-05 02:23:18.823296,User_497,click,970
333,2024-01-07 22:03:18.798401,User_21,login,673
334,2024-01-02 09:34:49.989054,User_480,purchase,458
335,2024-01-08 17:37:32.265196,User_88,logout,683
336,2024-01-03 11:44:59.199679,User_368,purchase,798
337,2024-01-04 00:52:07.338999,User_371,purchase,915
338,2024-01-10 08:41:02.098629,User_193,logout,131
339,2024-01-01 14:52:36.233535,User_88,,570
340,2024-01-01 12:40:05.964804,User_246,purchase,279
341,2024-01-06 08:05:14.20715,User_84,login,4
342,2024-01-09 19:31:09.291576,User_482,purchase,818
343,2024-01-07 14:07:37.192117,User_278,login,529
344,2024-01-03 22:57:36.535518,User_243,click,777
345,2024-01-07 00:18:53.458388,User_153,logout,11
346,2024-01-08 05:20:26.523566,User_324,click,508
347,2024-01-06 21:02:47.982136,User_226,login,525
348,2024-01-08 04:52:05.926223,User_452,page_view,413
349,2024-01-10 13:10:58.063201,User_28,purchase,55
350,2024-01-05 08:33:32.127575,User_207,login,410
351,2024-01-10 13:17:27.034981,User_229,page_view,683
352,2024-01-09 19:13:59.940065,User_16,click,16
353,2024-01-08 05:26:22.633421,User_83,,824
354,2024-01-07 23:53:38.511354,User_310,login,353
355,2024-01-09 16:31:23.730027,User_392,click,368
356,2024-01-05 11:29:15.474853,User_345,login,838
357,2024-01-09 05:15:37.940277,User_466,,963
358,2024-01-09 09:32:09.150101,User_405,logout,302
359,2024-01-02 22:40:42.653662,User_289,login,642
360,2024-01-05 14:48:10.209836,User_355,click,512
361,2024-01-06 04:12:23.23159,User_27,page_view,160
362,2024-01-07 22:05:06.772471,User_338,page_view,66
363,2024-01-04 01:32:26.695714,User_250,,478
364,2024-01-07 11:37:39.359593,User_396,page_view,243
365,2024-01-01 10:42:40.589955,User_257,click,573
366,2024-01-09 20:46:27.135544,User_427,page_view,821
367,2024-01-04 01:55:13.844403,User_151,page_view,846
368,2024-01-01 07:44:41.07244,User_52,click,773
369,2024-01-10 04:04:12.695056,User_99,page_view,61
370,2024-01-01 17:49:25.418051,User_59,page_view,88
371,2024-01-10 23:37:32.765986,User_255,purchase,741
372,2024-01-04 06:55:27.875384,User_368,page_view,613
373,2024-01-05 11:22:29.956063,User_114,logout,830
374,2024-01-05 13:52:04.811047,User_396,login,960
375,2024-01-06 04:03:58.12203,User_398,logout,785
376,2024-01-04 18:17:24.49255,User_341,logout,968
377,2024-01-05 15:54:27.108278,User_342,purchase,696
378,2024-01-05 09:46:56.748298,User_121,click,649
379,2024-01-02 13:04:28.164307,User_82,,308
380,2024-01-02 01:22:17.058286,User_422,click,766
381,2024-01-03 16:14:18.338555,User_173,purchase,960
382,2024-01-10 15:23:31.619237,User_255,purchase,198
383,2024-01-02 03:00:11.149176,User_247,purchase,536
384,2024-01-09 09:48:48.933211,User_117,logout,362
385,2024-01-02 08:10:27.331877,User_191,click,249
386,2024-01-09 09:12:54.939982,User_33,page_view,813
387,2024-01-06 15:35:06.822234,User_5,page_view,140
388,2024-01-04 11:05:53.437058,User_5,,790
389,2024-01-09 23:58:23.497499,User_381,logout,144
390,2024-01-07 00:53:36.260681,User_206,logout,718
391,2024-01-07 10:06:27.433576,User_267,login,91
392,2024-01-07 16:30:08.638844,User_182,logout,191
393,2024-01-04 05:00:55.091259,User_170,logout,152
394,2024-01-08 13:03:01.324365,User_276,purchase,537
395,2024-01-04 18:27:50.266097,User_58,click,764
396,2024-01-10 05:41:39.64355,User_159,logout,520
397,2024-01-07 10:19:57.06219,User_429,logout,950
398,2024-01-03 07:18:00.927243,User_355,page_view,504
399,2024-01-08 08:10:02.734227,User_131,logout,872
400,2024-01-07 08:12:27.455509,User_6,,907
401,2024-01-03 23:46:32.924762,User_149,,223
402,2024-01-03 19:55:51.038317,User_373,logout,128
403,2024-01-07 12:48:18.879727,User_266,page_view,336
404,2024-01-04 05:18:59.194322,User_469,logout,715
405,2024-01-08 01:25:03.64711,User_492,click,893
406,2024-01-04 06:22:13.500419,User_164,logout,168
407,2024-01-03 01:26:20.381394,User_241,purchase,40
408,2024-01-02 13:34:06.105133,User_164,page_view,298
409,2024-01-03 13:42:04.44215,User_244,click,389
410,2024-01-02 23:25:19.078042,User_278,purchase,337
411,2024-01-06 19:26:20.133516,User_46,logout,704
412,2024-01-08 13:20:35.750027,User_348,purchase,175
413,2024-01-08 20:24:20.537863,User_197,logout,461
414,2024-01-10 17:29:08.752244,User_221,logout,547
415,2024-01-07 01:01:47.020153,User_363,logout,668
416,2024-01-07 15:09:24.568374,User_88,purchase,420
417,2024-01-06 12:22:22.290097,User_173,logout,727
418,2024-01-06 03:31:48.413364,User_176,logout,674
419,2024-01-03 01:35:29.589119,User_12,,142
420,2024-01-09 18:04:03.891821,User_239,click,274
421,2024-01-08 07:21:03.487646,User_487,click,761
422,2024-01-04 11:14:32.336611,User_254,page_view,218
423,2024-01-04 15:57:51.383049,User_383,logout,400
424,2024-01-01 08:47:17.769957,User_323,login,291
425,2024-01-10 01:10:42.079598,User_322,page_view,974
426,2024-01-04 03:36:29.295124,User_481,purchase,308
427,2024-01-01 16:23:44.99146,User_148,page_view,910
428,2024-01-10 20:35:51.64835,User_130,login,676
429,2024-01-05 20:49:52.386033,User_443,purchase,991
430,2024-01-05 14:28:59.238778,User_482,login,438
431,2024-01-06 22:25:42.063788,User_160,page_view,442
432,2024-01-05 22:24:37.741341,User_310,purchase,129
433,2024-01-07 15:24:31.961687,User_251,logout,64
434,2024-01-10 11:22:54.220507,User_231,page_view,785
435,2024-01-07 03:50:42.874372,User_186,logout,210
436,2024-01-03 09:50:43.477563,User_172,purchase,87
437,2024-01-09 20:13:20.661928,User_471,click,929
438,2024-01-06 06:07:41.921803,User_130,purchase,226
439,2024-01-10 02:39:37.090951,User_118,purchase,777
440,2024-01-04 17:02:58.166783,User_346,login,77
441,2024-01-05 08:21:18.482077,User_271,page_view,995
442,2024-01-08 09:31:38.487766,User_53,login,900
443,2024-01-10 04:28:15.509243,User_36,purchase,635
444,2024-01-04 09:16:33.841869,User_102,purchase,799
445,2024-01-04 16:12:55.829824,User_480,logout,713
446,2024-01-02 08:34:52.954787,User_216,,627
447,2024-01-02 12:55:01.953006,User_289,click,680
448,2024-01-09 02:31:48.88067,User_56,logout,14
449,2024-01-01 03:01:35.138194,User_428,page_view,146
450,2024-01-06 15:48:13.187943,User_33,page_view,538
451,2024-01-09 07:22:40.503391,User_485,click,429
452,2024-01-10 03:45:59.539175,User_495,logout,764
453,2024-01-06 05:01:25.58856,User_32,page_view,523
454,2024-01-02 13:16:33.847266,User_466,purchase,195
455,2024-01-06 18:53:50.203499,User_266,click,16
456,2024-01-01 14:00:29.308458,User_380,click,138
457,2024-01-03 06:55:47.414452,User_293,click,707
458,2024-01-05 00:29:22.597049,User_244,logout,125
459,2024-01-02 21:44:11.351438,User_493,click,655
460,2024-01-02 01:40:25.811314,User_227,page_view,855
461,2024-01-02 20:34:24.847223,User_70,logout,514
462,2024-01-02 00:49:20.523571,User_486,,687
463,2024-01-07 19:36:07.967624,User_24,,854
464,2024-01-05 00:54:15.005338,User_236,click,36
465,2024-01-08 02:58:42.906071,User_90,logout,609
466,2024-01-06 04:21:20.151169,User_115,click,411
467,2024-01-04 14:30:16.564259,User_116,click,61
468,2024-01-08 18:50:03.881911,User_166,page_view,88
469,2024-01-07 16:58:20.587949,User_350,click,802
470,2024-01-01 14:09:10.486663,User_19,page_view,862
471,2024-01-08 15:40:51.78674,User_196,purchase,997
472,2024-01-01 17:36:10.189571,User_397,,552
473,2024-01-03 10:17:10.759253,User_449,click,517
474,2024-01-10 03:53:51.508105,User_282,click,22
475,2024-01-03 21:12:15.084854,User_480,logout,756
476,2024-01-04 03:50:20.327614,User_3,page_view,72
477,2024-01-02 00:21:20.222663,User_481,page_view,463
478,2024-01-10 07:33:56.221354,User_25,purchase,116
479,2024-01-02 09:03:58.239454,User_138,click,954
480,2024-01-10 11:04:47.140043,User_89,login,892
481,2024-01-09 04:37:42.782458,User_64,page_view,276
482,2024-01-04 21:09:38.721966,User_373,login,255
483,2024-01-04 20:07:13.214472,User_231,page_view,42
484,2024-01-10 22:07:33.154653,User_271,purchase,486
485,2024-01-05 13:57:55.440256,User_197,click,678
486,2024-01-10 21:38:45.301306,User_427,click,950
487,2024-01-06 17:35:24.537676,User_47,page_view,669
488,2024-01-06 09:45:29.454529,User_34,click,760
489,2024-01-09 22:02:41.674431,User_301,logout,856
490,2024-01-03 23:28:47.789711,User_94,purchase,570
491,2024-01-03 00:29:50.083212,User_188,purchase,342
492,2024-01-01 01:17:41.824283,User_293,logout,250
493,2024-01-10 15:00:48.764753,User_110,purchase,357
494,2024-01-04 08:30:51.854681,User_28,click,694
495,2024-01-05 15:52:38.198022,User_355,login,779
496,2024-01-06 18:19:59.094637,User_460,logout,811
497,2024-01-03 21:02:53.732471,User_489,logout,578
498,2024-01-09 04:31:21.132349,User_88,click,36
499,2024-01-07 20:01:18.41094,User_253,page_view,849
500,2024-01-07 04:55:43.660033,User_41,purchase,144
501,2024-01-01 02:26:25.372415,User_446,click,846
502,2024-01-01 06:02:29.51834,User_291,page_view,379
503,2024-01-09 06:49:30.214421,User_164,page_view,878
504,2024-01-09 10:17:21.951134,User_92,logout,648
505,2024-01-03 21:18:10.709361,User_29,click,326
506,2024-01-09 12:31:10.359015,User_315,purchase,304
507,2024-01-08 13:31:15.451849,User_88,page_view,647
508,2024-01-07 20:57:15.150295,User_139,logout,291
509,2024-01-09 17:20:33.679611,User_79,purchase,296
510,2024-01-08 16:34:38.386256,User_224,logout,745
511,2024-01-04 06:56:40.284654,User_490,click,930
512,2024-01-02 12:42:26.922335,User_153,click,10
513,2024-01-08 20:47:07.111517,User_480,logout,158
514,2024-01-08 20:37:05.160796,User_24,logout,520
515,2024-01-07 00:52:29.961394,User_337,logout,63
516,2024-01-07 02:45:45.469808,User_25,purchase,779
517,2024-01-06 21:41:10.780599,User_285,purchase,190
518,2024-01-01 17:32:35.955064,User_179,purchase,411
